ID,Name,Address,City,State,Zip_Code,Phone_Number,Web_Address
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
115001,Harrison College - Indianapolis,550 East Washington Street,Indianapolis,IN,46204,317-264-5656,www.harrison.edu
192110,Harrison Middleton University,1105 East Broadway,Tempe,AZ,85282,877-248-6724,www.hmu.edu
108199,Hartford Conservatory,834 Asylum Ave,Hartford,CT,06105-2891,860-246-2588-10,hartfordconservatory.org
108214,Hartford Seminary,77 Sherman St,Hartford,CT,06105-2260,860-509-9500,www.hartsem.edu
108214,Hartford Seminary,77 Sherman St,Hartford,CT,06105-2260,860-509-9500,www.hartsem.edu
104319,Hartnell College,156 Homestead Ave,Salinas,CA,93901,831-755-6700,www.hartnell.edu
130536,Hartwick College,One Hartwick Drive,Oneonta,NY,13820-4020,607-431-4000,www.hartwick.edu
130536,Hartwick College,One Hartwick Drive,Oneonta,NY,13820-4020,607-431-4000,www.hartwick.edu
130536,Hartwick College,One Hartwick Drive,Oneonta,NY,13820-4020,607-431-4000,www.hartwick.edu
130536,Hartwick College,One Hartwick Drive,Oneonta,NY,13820-4020,607-431-4000,www.hartwick.edu
130536,Hartwick College,One Hartwick Drive,Oneonta,NY,13820-4020,607-431-4000,www.hartwick.edu
130536,Hartwick College,One Hartwick Drive,Oneonta,NY,13820-4020,607-431-4000,www.hartwick.edu
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
121150,Harvard University,Massachusetts Hall,Cambridge,MA,02138,617-495-1000,www.harvard.edu/
234021,Harvest English Institute - Long Branch,339 Broadway,Long Branch,NJ,07740,,
234030,Harvest English Institute - Newark,128 Wilson Avenue,Newark,NJ,07105,,
104328,Harvey Mudd College,301 Platt Blvd.,Claremont,CA,91711,909-621-8000,www.hmc.edu
116873,Haskell Indian Nations University,155 Indian Ave,Lawrence,KS,66046-4800,785-749-8404,www.haskell.edu
116873,Haskell Indian Nations University,155 Indian Ave,Lawrence,KS,66046-4800,785-749-8404,www.haskell.edu
219620,Hastings Beauty School,221 Second Street East,Hastings,MN,55033,651-437-1225,
126872,Hastings College,710 N Turner Ave,Hastings,NE,68901,402-463-2402,www.hastings.edu
126872,Hastings College,710 N Turner Ave,Hastings,NE,68901,402-463-2402,www.hastings.edu
126872,Hastings College,710 N Turner Ave,Hastings,NE,68901,402-463-2402,www.hastings.edu
139764,Haverford College,370 Lancaster Ave,Haverford,PA,19041-1392,610-896-1000,www.haverford.edu
157818,Hawaii Community College,200 W Kawili St,Hilo,HI,96720-4091,808-974-7611,www.hawcc.hawaii.edu
157818,Hawaii Community College,200 W Kawili St,Hilo,HI,96720-4091,808-974-7611,www.hawcc.hawaii.edu
157818,Hawaii Community College,200 W Kawili St,Hilo,HI,96720-4091,808-974-7611,www.hawcc.hawaii.edu
111957,Hawaii Institute of Hair Design,"1128 Nuuanu Avenue, Suite 102",Honolulu,HI,96817,808-533-6596,www.hihd.net
218821,Hawaii Medical College,1221 Kapiolani Blvd. PH #35,Honolulu,HI,96814,,
111966,Hawaii Pacific University,1164 Bishop St.,Honolulu,HI,96813,808-544-0200,www.hpu.edu
111966,Hawaii Pacific University,1164 Bishop St.,Honolulu,HI,96813,808-544-0200,www.hpu.edu
111966,Hawaii Pacific University,1164 Bishop St.,Honolulu,HI,96813,808-544-0200,www.hpu.edu
111966,Hawaii Pacific University,1164 Bishop St.,Honolulu,HI,96813,808-544-0200,www.hpu.edu
111966,Hawaii Pacific University,1164 Bishop St.,Honolulu,HI,96813,808-544-0200,www.hpu.edu
174871,Hawaii Tokai International College,2241 Kapiolani Blvd.,Honolulu,HI,96826,,www.tokai.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
115995,Hawkeye Community College,"1501 East Orange Road, P.O. Box 8015",Waterloo,IA,50704,319-296-2320,www.hawkeyecollege.edu
116882,Hays Academy of Hair Design,1214 East 27th Street,Hays,KS,67601,785-628-6624,
116882,Hays Academy of Hair Design,1214 East 27th Street,Hays,KS,67601,785-628-6624,
133544,Haywood Community College,185 Freedlander Drive,Clyde,NC,28721-9901,828-627-2821,www.haywood.edu
133544,Haywood Community College,185 Freedlander Drive,Clyde,NC,28721-9901,828-627-2821,www.haywood.edu
133544,Haywood Community College,185 Freedlander Drive,Clyde,NC,28721-9901,828-627-2821,www.haywood.edu
133544,Haywood Community College,185 Freedlander Drive,Clyde,NC,28721-9901,828-627-2821,www.haywood.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
117593,Hazard Community and Technical College,One Community College Dr.,Hazard,KY,41701-2402,606-436-5721-73103,www.hazard.kctcs.edu
207962,Hazelden Graduate School of Addiction Studies,PO Box 11,Center City,MN,55012-0011,,www.hazelden.org
162566,Hazleton Area Career Center,1451 W 23rd Street,Hazleton,PA,18202,570-459-3172-407,www.hasd.k12.pa.us
168412,HDS Truck Driving Institute,6251 S. Wilmot Road,Tucson,AZ,85706,520-721-5825-219,kathychdsdrivers.com
152451,Head's West Kentucky Beauty College,"Briarwood Shopping Center, 1295 Main Street",Madisonville,KY,42431,270-825-3019,
142832,"Headlines Academy, Inc.","333 Omaha Street, Suite 6 & 7",Rapid City,SD,57701,605-348-4247-14,headlinesacademy.com
152239,Headmasters School of Hair Design,602 Main St,Lewiston,ID,83501,208-743-1512,HEADAMSTERSSCHOOLHAIRDESIGN.COM
134486,Headquarters Academy of Hair Design Inc,108 S Main St,Minot,ND,58701-3914,701-852-8329,
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
188605,Heald College - Central Administrative Office,"1340 Treat Blvd., Suite 325",Walnut Creek,CA,94597,,www.heald.edu
210155,Healing Arts Center,2601 South Big Bend,St. Louis,MO,63143,,hacmassage.com
172644,Healing Arts Institute,340 Three Meadows Drive,Perrysburg,OH,43551,419-874-4496,www.haiohio.com
217606,Healing Arts Institute - Fort Collins,4007 Automation Way,Fort Collins,CO,80525,970-223-9741,www.healingartsinstitute.net
207759,Healing Hands School of Holistic Health,"125 W Mission, Suite 212",Escondido,CA,92025,760-746-9364,www.healinghandsschool.com
207759,Healing Hands School of Holistic Health,"125 W Mission, Suite 212",Escondido,CA,92025,760-746-9364,www.healinghandsschool.com
170152,Healing Mountain Massage School,"363 South 500 East, Suite 210",Salt Lake City,UT,84102,801-355-6300,www.healingmountain.org
170152,Healing Mountain Massage School,"363 South 500 East, Suite 210",Salt Lake City,UT,84102,801-355-6300,www.healingmountain.org
211042,Healing Oasis Wellness Center,2555 Wisconsin Street,Sturtevant,WI,53177,262-898-1680,www.healingoasis.edu
185633,Healing Touch Career College,"4200 Mamie Street, Suite 120",Hattiesburg,MS,39402,601-261-0111,www.healingtouchms.com
185633,Healing Touch Career College,"4200 Mamie Street, Suite 120",Hattiesburg,MS,39402,601-261-0111,www.healingtouchms.com
185262,"Health and Style Institute, LLC",1114 Eastchester Drive,Highpoint,NC,27265,,
233408,Health Career College,"115 Crescent Drive, Space M1",Pleasant Hill,CA,94523,,
209940,"Health Career Institute - Lake Worth, Florida","1926 10th Ave North, Suite 405",Lake Worth,FL,33461,561-586-0121,healthcareerinstitute.com
183789,Health Careers Center of Mercer County Technical Schools,1070 Klockner Road,Trenton,NJ,08619,609-587-7640,mctec.net
183789,Health Careers Center of Mercer County Technical Schools,1070 Klockner Road,Trenton,NJ,08619,609-587-7640,mctec.net
183789,Health Careers Center of Mercer County Technical Schools,1070 Klockner Road,Trenton,NJ,08619,609-587-7640,mctec.net
185642,"Health Opportunity Technical Center, Inc.","18441 NW 2nd Avenue, Suite 300",Miami,FL,33169,305-249-2275,
223083,Healthcare Preparatory Institute,"5831 West Craig Road, Suites 102-103",Las Vegas,NV,89130,,
223092,Healthcare Training Institute - Kenner,322 Williams Blvd.,Kenner,LA,70062,,
128683,Healthcare Training Institute - Union,1969 Morris Ave.,Union,NJ,07083,,
228954,Heartland Christian College,500 New Creation Road North,Newark,MO,63458,,
158167,Heartland Community College,1500 West Raab Road,Normal,IL,61761-9446,309-268-8000,www.heartland.edu
158167,Heartland Community College,1500 West Raab Road,Normal,IL,61761-9446,309-268-8000,www.heartland.edu
158167,Heartland Community College,1500 West Raab Road,Normal,IL,61761-9446,309-268-8000,www.heartland.edu
158167,Heartland Community College,1500 West Raab Road,Normal,IL,61761-9446,309-268-8000,www.heartland.edu
158167,Heartland Community College,1500 West Raab Road,Normal,IL,61761-9446,309-268-8000,www.heartland.edu
121169,Hebrew College,160 Herrick Road,Newton Centre,MA,02459-2237,617-559-8600,www.hebrewcollege.edu
113102,Hebrew Theological College,7135 N Carpenter Rd,Skokie,IL,60077,847-982-2500,WWW.HTCNET.EDU
113102,Hebrew Theological College,7135 N Carpenter Rd,Skokie,IL,60077,847-982-2500,WWW.HTCNET.EDU
135656,Hebrew Union College - Jewish Institute of Religion - New York,One West 4th Street,New York,NY,10012-1186,212-674-5300,www.huc.edu
135656,Hebrew Union College - Jewish Institute of Religion - New York,One West 4th Street,New York,NY,10012-1186,212-674-5300,www.huc.edu
135656,Hebrew Union College - Jewish Institute of Religion - New York,One West 4th Street,New York,NY,10012-1186,212-674-5300,www.huc.edu
135656,Hebrew Union College - Jewish Institute of Religion - New York,One West 4th Street,New York,NY,10012-1186,212-674-5300,www.huc.edu
135674,Heidelberg University,310 E Market St,Tiffin,OH,44883-2462,419-448-2000,www.heidelberg.edu
135674,Heidelberg University,310 E Market St,Tiffin,OH,44883-2462,419-448-2000,www.heidelberg.edu
135674,Heidelberg University,310 E Market St,Tiffin,OH,44883-2462,419-448-2000,www.heidelberg.edu
135674,Heidelberg University,310 E Market St,Tiffin,OH,44883-2462,419-448-2000,www.heidelberg.edu
126605,Helena College University of Montana,1115 N Roberts Street,Helena,MT,59601,406-444-6800,www.umhelena.edu
126605,Helena College University of Montana,1115 N Roberts Street,Helena,MT,59601,406-444-6800,www.umhelena.edu
130545,Helene Fuld College of Nursing,26 East 120th Street,New York,NY,10035,212-423-2700,www.helenefuld.edu
130545,Helene Fuld College of Nursing,26 East 120th Street,New York,NY,10035,212-423-2700,www.helenefuld.edu
130545,Helene Fuld College of Nursing,26 East 120th Street,New York,NY,10035,212-423-2700,www.helenefuld.edu
130545,Helene Fuld College of Nursing,26 East 120th Street,New York,NY,10035,212-423-2700,www.helenefuld.edu
121178,Hellenic College,50 Goddard Ave,Brookline,MA,02445-7496,617-731-3500,www.hchc.edu
121178,Hellenic College,50 Goddard Ave,Brookline,MA,02445-7496,617-731-3500,www.hchc.edu
219684,"Helms College, A Subsidiary of Goodwill Industries",5171 Eisenhower Parkway,Macon,GA,31206,478-471-4873,
219684,"Helms College, A Subsidiary of Goodwill Industries",5171 Eisenhower Parkway,Macon,GA,31206,478-471-4873,
117618,Henderson Community College,2660 S Green St,Henderson,KY,42420-4699,270-827-1867,henderson.kctcs.edu
117618,Henderson Community College,2660 S Green St,Henderson,KY,42420-4699,270-827-1867,henderson.kctcs.edu
117618,Henderson Community College,2660 S Green St,Henderson,KY,42420-4699,270-827-1867,henderson.kctcs.edu
117618,Henderson Community College,2660 S Green St,Henderson,KY,42420-4699,270-827-1867,henderson.kctcs.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
101958,Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,870-230-5000,www.hsu.edu
181631,Hendrick Medical Center,1900 Pine Street,Abilene,TX,79601-2316,,
101967,Hendrix College,1600 Washington Ave,Conway,AR,72032-3080,501-329-6811,www.hendrix.edu
101967,Hendrix College,1600 Washington Ave,Conway,AR,72032-3080,501-329-6811,www.hendrix.edu
101967,Hendrix College,1600 Washington Ave,Conway,AR,72032-3080,501-329-6811,www.hendrix.edu
190275,Henley-Putnam University,"2804 Mission College Boulevard, Suie 240",Santa Clara,CA,95054,408-453-9900,www.henley-putnam.edu
123679,Hennepin Technical College,9000 Brooklyn Blvd,Brooklyn Park,MN,55445,952-995-1300,www.hennepintech.edu
123679,Hennepin Technical College,9000 Brooklyn Blvd,Brooklyn Park,MN,55445,952-995-1300,www.hennepintech.edu
123679,Hennepin Technical College,9000 Brooklyn Blvd,Brooklyn Park,MN,55445,952-995-1300,www.hennepintech.edu
121187,Henri's School of Hair Design,276 Water St,Fitchburg,MA,01420-5675,978-342-6061,
187912,Henry Abbott Technical High School,21 Hayestown Avenue,Danbury,CT,06811,,
232353,Henry Caro Noncommissioned Officer Academy,Building 1710 Pecom Row,Fort Benning,GA,31905-3022,,
122588,Henry Ford College,5101 Evergreen Rd.,Dearborn,MI,48128,313-845-9615,www.hfcc.edu
122588,Henry Ford College,5101 Evergreen Rd.,Dearborn,MI,48128,313-845-9615,www.hfcc.edu
122588,Henry Ford College,5101 Evergreen Rd.,Dearborn,MI,48128,313-845-9615,www.hfcc.edu
122588,Henry Ford College,5101 Evergreen Rd.,Dearborn,MI,48128,313-845-9615,www.hfcc.edu
122588,Henry Ford College,5101 Evergreen Rd.,Dearborn,MI,48128,313-845-9615,www.hfcc.edu
122588,Henry Ford College,5101 Evergreen Rd.,Dearborn,MI,48128,313-845-9615,www.hfcc.edu
235884,Herguan University,595 Lawrence Expressway,Sunnyvale,CA,94085,,
133553,Heritage Bible College,1747 Bud Hawkins Road,Dunn,NC,28334,910-892-3178,www.heritagebiblecollege.edu
100344,Heritage Christian University,3625 Helton Dr,Florence,AL,35630-9977,256-766-6610,www.hcu.edu
153418,Heritage College - Denver,"4704 Harlan Street, #100, #200, & #330",Denver,CO,80212,303-477-7240,www.heritage-education.com
153418,Heritage College - Denver,"4704 Harlan Street, #100, #200, & #330",Denver,CO,80212,303-477-7240,www.heritage-education.com
153418,Heritage College - Denver,"4704 Harlan Street, #100, #200, & #330",Denver,CO,80212,303-477-7240,www.heritage-education.com
153418,Heritage College - Denver,"4704 Harlan Street, #100, #200, & #330",Denver,CO,80212,303-477-7240,www.heritage-education.com
153418,Heritage College - Denver,"4704 Harlan Street, #100, #200, & #330",Denver,CO,80212,303-477-7240,www.heritage-education.com
153418,Heritage College - Denver,"4704 Harlan Street, #100, #200, & #330",Denver,CO,80212,303-477-7240,www.heritage-education.com
160658,Heritage College - Oklahoma City,7202 S. I-35 Service Road,Oklahoma City,OK,73149,405-631-3399,heritage-education.com
160658,Heritage College - Oklahoma City,7202 S. I-35 Service Road,Oklahoma City,OK,73149,405-631-3399,heritage-education.com
147925,Heritage Institute,350 S Washington St,Falls Church,VA,22046-4202,703-532-5050,www.Heritage-Education.com
109721,Heritage Institute - Fort Myers,6630 Orion Drive,Fort Myers,FL,33912,239-936-5822,heritage-education.com
155672,Heritage Institute - Jacksonville,"4130 Salibury Rd N, Suite 1100",Jacksonville,FL,32216,904-332-0910-101,www.heritage-education.com
155672,Heritage Institute - Jacksonville,"4130 Salibury Rd N, Suite 1100",Jacksonville,FL,32216,904-332-0910-101,www.heritage-education.com
148715,Heritage University,3240 Fort Rd,Toppenish,WA,98948,509-865-8500-2010,www.heritage.edu
130554,Herkimer County Community College,100 Reservoir Road,Herkimer,NY,13350-1598,315-866-0300,www.herkimer.edu/
130554,Herkimer County Community College,100 Reservoir Road,Herkimer,NY,13350-1598,315-866-0300,www.herkimer.edu/
165167,Herkimer-Fulton-Hamilton-Otsego BOCES,295 W Main St,Ilion,NY,13357,315-895-2212,
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
185299,Herzing University,525 N. 6th Street,Milwaukee,WI,53203,,www.herzing.edu
116891,Hesston College,301 South Main,Hesston,KS,67062-2093,620-327-4221-8233,www.hesston.edu
116891,Hesston College,301 South Main,Hesston,KS,67062-2093,620-327-4221-8233,www.hesston.edu
123697,Hibbing Community College,1515 E. 25th St.,Hibbing,MN,55746,218-262-7200,www.hcc.mnscu.edu
123697,Hibbing Community College,1515 E. 25th St.,Hibbing,MN,55746,218-262-7200,www.hcc.mnscu.edu
123697,Hibbing Community College,1515 E. 25th St.,Hibbing,MN,55746,218-262-7200,www.hcc.mnscu.edu
125426,Hickey College,"940 West Port Plaza, Ste 101",Saint Louis,MO,63146,314-434-2212,www.hickeycollege.edu
230621,High Desert Medical College,"701 W. Avenue K, Suite 123",Lancaster,CA,93534,661-940-9300,
230621,High Desert Medical College,"701 W. Avenue K, Suite 123",Lancaster,CA,93534,661-940-9300,
137917,High Plains Technology Center,3921 34th St,Woodward,OK,73801,580-256-6618,www.hptc.net
133562,High Point University,833 Montlieu Ave,High Point,NC,27262-3598,336-841-9000,www.highpoint.edu
133562,High Point University,833 Montlieu Ave,High Point,NC,27262-3598,336-841-9000,www.highpoint.edu
133562,High Point University,833 Montlieu Ave,High Point,NC,27262-3598,336-841-9000,www.highpoint.edu
228750,High Tech High Graduate School of Education,2861 Womble Road,San Diego,CA,92106-6025,,
113111,Highland Community College,2998 W Pearl City Rd,Freeport,IL,61032-9341,815-235-6121,www.highland.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
116907,Highland Community College,606 W Main,Highland,KS,66035-4165,785-442-6000,www.highlandcc.edu
148724,Highline Community College,2400 S 240th St,Des Moines,WA,98198-9800,206-878-3710,www.highline.edu
148724,Highline Community College,2400 S 240th St,Des Moines,WA,98198-9800,206-878-3710,www.highline.edu
130563,Hilbert College,5200 S Park Ave,Hamburg,NY,14075-1597,716-649-7900-200,www.hilbert.edu
145053,Hill College,112 Lamar,Hillsboro,TX,76645,254-582-2555,www.hillcollege.edu
145053,Hill College,112 Lamar,Hillsboro,TX,76645,254-582-2555,www.hillcollege.edu
145053,Hill College,112 Lamar,Hillsboro,TX,76645,254-582-2555,www.hillcollege.edu
145053,Hill College,112 Lamar,Hillsboro,TX,76645,254-582-2555,www.hillcollege.edu
109590,Hillsborough Community College,39 Columbia Drive,Tampa,FL,33606,813-253-7000,www.hccfl.edu
